,voices,date,similarities,compound
3,Foundation,2020-03-08,0.9062595,-0.25
3,Foundation,2020-03-06,0.9722513,0.4588
3,Foundation,2020-03-05,0.9068564,0.2732
3,Foundation,2020-03-04,0.9479437,0.0
3,Foundation,2020-03-03,0.97244155,0.6124
3,Foundation,2020-03-03,0.95575476,0.6249
3,Foundation,2020-02-28,0.8602777,-0.3694
3,Foundation,2020-02-26,0.9564499,0.2263
3,Foundation,2020-02-24,0.74533105,0.6833
3,Foundation,2020-02-21,0.93255997,0.4019
3,Foundation,2020-02-21,0.91097564,0.0
3,Foundation,2020-02-19,0.96169233,0.3182
3,Foundation,2020-02-17,0.9521103,0.4588
3,Foundation,2020-02-13,0.55131656,0.0
3,Foundation,2020-02-03,0.86386114,0.4404
3,Foundation,2020-01-31,0.9510118,0.6597
3,Foundation,2020-01-29,0.9698234,0.3182
3,Foundation,2020-01-27,0.9486768,0.7003
3,Foundation,2020-01-24,0.9427997,0.0
3,Foundation,2020-01-22,0.7765147,0.4588
3,Foundation,2020-01-20,0.96106577,0.765
3,Foundation,2020-01-17,0.7733989,0.6486
3,Foundation,2020-01-15,0.9278952,0.3182
3,Foundation,2020-01-10,0.9487572,0.128
3,Foundation,2020-01-08,0.9752145,0.9179
3,Foundation,2020-01-06,0.9690153,0.7783
3,Foundation,2019-12-19,0.95642984,0.0
3,Foundation,2019-12-18,0.9485539,0.7269
3,Foundation,2019-12-13,0.9671824,0.4019
3,Foundation,2019-12-11,0.91100454,0.3612
3,Foundation,2019-12-09,0.94024074,0.0
3,Foundation,2019-12-07,0.94963473,0.4353
3,Foundation,2019-12-05,0.9400909,0.6486
3,Foundation,2019-12-03,0.9433462,0.34
3,Foundation,2019-12-01,0.9282387,0.4404
3,Foundation,2019-11-29,0.96575713,0.4404
3,Foundation,2019-11-27,0.954206,0.6369
3,Foundation,2019-11-24,0.91302276,0.0
3,Foundation,2019-11-24,0.95843303,0.4404
3,Foundation,2019-11-22,0.9713336,0.4019
3,Foundation,2019-11-20,0.88115346,0.3182
3,Foundation,2019-11-18,0.92389584,-0.34
3,Foundation,2019-11-17,0.9645988,0.4215
3,Foundation,2019-11-14,0.95089006,0.2732
3,Foundation,2019-11-12,0.9731809,0.0
3,Foundation,2019-11-11,0.92773855,0.6369
3,Foundation,2019-11-08,0.89539754,0.0
3,Foundation,2019-11-06,0.96030223,0.3182
3,Foundation,2019-11-04,0.96253794,0.4588
3,Foundation,2019-11-02,0.9546064,0.3182
3,Foundation,2019-10-31,0.93637586,-0.128
3,Foundation,2019-10-28,0.8759734,0.6249
3,Foundation,2019-10-27,0.85602,0.0772
3,Foundation,2019-10-25,0.93555677,0.3182
3,Foundation,2019-10-21,0.96419764,0.7841
3,Foundation,2019-10-20,0.9787103,0.0
3,Foundation,2019-10-18,0.9202727,0.6543
3,Foundation,2019-10-17,0.926559,0.0
3,Foundation,2019-10-16,0.9244813,0.5719
3,Foundation,2019-10-15,0.965556,0.3182
3,Foundation,2019-10-14,0.94551545,0.4404
3,Foundation,2019-10-11,0.82936513,0.0
3,Foundation,2019-10-10,0.9022843,0.0
3,Foundation,2019-10-09,0.9532353,0.0
3,Foundation,2019-10-08,0.84616405,0.0
3,Foundation,2019-10-07,0.66588175,0.0
3,Foundation,2019-10-02,0.9576347,0.0
3,Foundation,2019-09-30,0.9694278,0.0
3,Foundation,2019-09-13,0.7778693,-0.296
3,Foundation,2019-09-11,0.93758535,-0.4767
3,Foundation,2019-09-04,0.8241621,0.8074
3,Foundation,2019-08-21,0.6863021,0.0
3,Foundation,2019-08-12,0.94388676,0.0
3,Foundation,2019-08-09,0.96262515,0.6124
3,Foundation,2019-08-05,0.9329798,0.4404
3,Foundation,2019-07-31,0.94947433,0.0
3,Foundation,2019-07-31,0.94897866,0.0
3,Foundation,2019-07-29,0.95007396,0.4767
3,Foundation,2019-07-26,0.7845439,0.0
3,Foundation,2019-07-26,0.9804946,0.6908
3,Foundation,2019-07-17,0.93962306,0.25
3,Foundation,2019-07-15,0.82639396,0.4877
3,Foundation,2019-07-11,0.9583576,0.0
3,Foundation,2019-07-09,0.9660636,0.0
3,Foundation,2019-07-08,0.961202,0.0
3,Foundation,2019-07-05,0.94830257,0.4404
3,Foundation,2019-07-01,0.947512,0.0
3,Foundation,2019-06-28,0.9457269,0.4404
3,Foundation,2019-06-24,0.64573,0.0
3,Foundation,2019-06-21,0.970694,0.6705
3,Foundation,2019-06-20,0.942775,0.4404
3,Foundation,2019-06-13,0.9263029,0.4939
3,Foundation,2019-06-10,0.95932764,0.3182
3,Foundation,2019-06-05,0.95996916,0.8591
3,Foundation,2019-06-04,0.95996916,0.8591
3,Foundation,2019-05-27,0.9228277,0.0
3,Foundation,2019-05-24,0.9487989,0.5574
3,Foundation,2019-05-22,0.8925833,0.0
3,Foundation,2019-05-20,0.91790515,0.7906
3,Foundation,2019-05-16,0.87527245,0.3818
3,Foundation,2019-05-13,0.9735404,0.0
3,Foundation,2019-05-13,0.9773214,0.0
3,Foundation,2019-05-10,0.94898486,0.4404
3,Foundation,2019-05-08,0.96334267,0.4019
3,Foundation,2019-05-06,0.89431334,0.0
3,Foundation,2019-04-29,0.98108333,-0.1779
3,Foundation,2019-04-25,0.9509188,0.4404
3,Foundation,2019-04-23,0.9671983,0.0
3,Foundation,2019-04-19,0.9680815,0.4939
3,Foundation,2019-04-15,0.90041476,-0.5994
3,Foundation,2019-04-10,0.9577345,0.0
3,Foundation,2019-04-08,0.9514619,0.3612
3,Foundation,2019-04-05,0.92122185,0.0
3,Foundation,2019-04-03,0.9743066,0.1779
3,Foundation,2019-04-01,0.9530446,0.34
3,Foundation,2019-03-29,0.97315574,0.6808
3,Foundation,2019-03-25,0.9363663,0.296
3,Foundation,2019-03-22,0.98405087,0.8795
3,Foundation,2019-03-19,0.96893644,0.5916
3,Foundation,2019-03-15,0.96785164,0.4404
3,Foundation,2019-03-13,0.9669697,0.7346
3,Foundation,2019-03-06,0.9471222,0.4588
3,Foundation,2019-03-04,0.97735286,0.6369
3,Foundation,2019-03-01,0.79669285,0.1531
3,Foundation,2019-02-26,0.9305041,0.4767
3,Foundation,2019-02-22,0.81492585,0.4404
3,Foundation,2019-02-20,0.9234035,0.0
3,Foundation,2019-02-15,0.9404113,0.0772
3,Foundation,2019-02-12,0.94709206,0.0
3,Foundation,2019-02-08,0.90187776,0.4019
3,Foundation,2019-02-06,0.93740845,0.6486
3,Foundation,2019-02-01,0.94388,0.3612
3,Foundation,2019-01-30,0.9160489,0.0
3,Foundation,2019-01-29,0.9414115,0.7506
3,Foundation,2019-01-25,0.92038655,0.4215
3,Foundation,2019-01-25,0.9738134,0.3818
3,Foundation,2019-01-24,0.9615883,0.0
3,Foundation,2019-01-22,0.9475404,0.7096
3,Foundation,2019-01-18,0.98055905,0.0
3,Foundation,2019-01-15,0.96627474,0.4019
3,Foundation,2019-01-04,0.94407284,0.0
3,Foundation,2019-01-04,0.94537777,0.0
3,Foundation,2019-01-04,0.96257675,0.3612
3,Foundation,2019-01-04,0.97568965,0.2732
3,Foundation,2018-12-28,0.939052,-0.5423
3,Foundation,2018-12-21,0.89362574,0.0
3,Foundation,2018-12-18,0.95290506,0.4404
3,Foundation,2018-12-14,0.9518739,-0.3818
3,Foundation,2018-12-11,0.97118556,0.7096
3,Foundation,2018-12-06,0.96507955,0.765
3,Foundation,2018-12-06,0.89071363,0.802
3,Foundation,2018-12-04,0.9401513,0.4215
3,Foundation,2018-11-30,0.8757957,0.8176
3,Foundation,2018-11-27,0.9350538,0.8834
3,Foundation,2018-11-22,0.81757206,0.6908
3,Foundation,2018-11-22,0.9526266,-0.7721
3,Foundation,2018-11-20,0.9723009,0.7003
3,Foundation,2018-11-15,0.96808887,0.5994
3,Foundation,2018-11-14,0.71404225,-0.2263
3,Foundation,2018-11-14,0.9523028,0.0
3,Foundation,2018-11-14,0.9721824,0.128
3,Foundation,2018-11-13,0.8610901,-0.128
3,Foundation,2018-11-09,0.9103744,0.6369
3,Foundation,2018-11-08,0.9586195,0.1027
3,Foundation,2018-11-06,0.9579678,0.5994
3,Foundation,2018-11-06,0.82937783,0.5859
3,Foundation,2018-11-06,0.94349456,0.8225
3,Foundation,2018-11-06,0.9682359,0.1531
3,Foundation,2018-11-05,0.9690581,0.8402
3,Foundation,2018-11-02,0.8985201,0.7096
3,Foundation,2018-10-30,0.97590005,0.4404
3,Foundation,2018-10-25,0.8282307,0.0
3,Foundation,2018-10-23,0.9135873,0.2732
3,Foundation,2018-10-23,0.9135872,0.2732
3,Foundation,2018-10-19,0.96977305,-0.7426
3,Foundation,2018-10-17,0.9800333,0.7269
3,Foundation,2018-10-17,0.9800333,0.7269
3,Foundation,2018-10-15,0.9698409,0.7684
3,Foundation,2018-10-14,0.95128757,0.5106
3,Foundation,2018-10-11,0.8236615,0.4939
3,Foundation,2018-10-09,0.9840844,0.0
3,Foundation,2018-10-08,0.90374726,0.6597
3,Foundation,2018-10-05,0.9771918,0.0
3,Foundation,2018-10-05,0.8951351,0.5423
3,Foundation,2018-10-05,0.95192575,0.3612
3,Foundation,2018-10-04,0.9735451,0.2732
3,Foundation,2018-10-01,0.96496296,0.0
3,Foundation,2018-09-27,0.87414086,0.4588
3,Foundation,2018-09-25,0.9536946,0.6249
3,Foundation,2018-09-14,0.9057771,0.5106
3,Foundation,2018-09-12,0.6689771,0.3182
3,Foundation,2018-09-06,0.9288169,0.5719
3,Foundation,2018-09-04,0.9721889,0.6908
3,Foundation,2018-08-31,0.74215263,0.0
3,Foundation,2018-08-30,0.6075143,0.25
3,Foundation,2018-08-23,0.97049576,0.7096
3,Foundation,2018-08-21,0.9614073,-0.6486
3,Foundation,2018-08-20,0.8771037,0.0
3,Foundation,2018-08-16,0.89409184,0.0
3,Foundation,2018-08-10,0.86766815,0.6314
3,Foundation,2018-08-10,0.9382779,0.0
3,Foundation,2018-08-09,0.9594959,0.8225
3,Foundation,2018-08-07,0.9546844,0.0
3,Foundation,2018-08-07,0.9102417,-0.296
3,Foundation,2018-07-31,0.8953637,-0.6808
3,Foundation,2018-07-31,0.9647149,0.5994
3,Foundation,2018-07-31,0.9432596,0.6705
3,Foundation,2018-07-25,0.94914496,0.6369
3,Foundation,2018-07-23,0.9778769,0.5859
3,Foundation,2018-07-19,0.88118386,0.5267
3,Foundation,2018-07-19,0.748202,0.5719
3,Foundation,2018-07-19,0.93228734,0.4215
3,Foundation,2018-07-17,0.9492028,0.6369
3,Foundation,2018-07-16,0.87056017,0.5994
3,Foundation,2018-07-16,0.9024317,0.0
3,Foundation,2018-07-16,0.80065143,0.0
3,Foundation,2018-07-16,0.94745576,0.0
3,Foundation,2018-07-12,0.9711788,0.2732
3,Foundation,2018-07-11,0.8853437,0.5106
3,Foundation,2018-07-06,0.9620333,0.0
3,Foundation,2018-07-05,0.8656312,0.4215
3,Foundation,2018-07-05,0.5649194,0.0
3,Foundation,2018-07-05,0.91818404,-0.6124
3,Foundation,2018-07-04,0.9471536,0.6369
3,Foundation,2018-07-04,0.9807635,0.6705
3,Foundation,2018-07-04,0.4715893,0.0
3,Foundation,2018-07-03,0.7704028,0.4588
3,Foundation,2018-06-28,0.94697416,-0.7506
3,Foundation,2018-06-28,0.96965027,0.7783
3,Foundation,2018-06-28,0.91662407,0.296
3,Foundation,2018-06-26,0.92131346,0.707
3,Foundation,2018-06-26,0.8966851,0.6597
3,Foundation,2018-06-22,0.94503987,0.0
3,Foundation,2018-06-22,0.89862895,0.6369
3,Foundation,2018-06-20,0.8378261,0.3818
3,Foundation,2018-06-15,0.9356684,0.4019
3,Foundation,2018-06-13,0.9744524,0.5296
3,Foundation,2018-06-12,0.93296623,0.0
3,Foundation,2018-06-12,0.83112955,0.0
3,Foundation,2018-06-12,0.97520596,0.3182
3,Foundation,2018-06-11,0.9246346,0.0
3,Foundation,2018-06-08,0.8853862,0.0
3,Foundation,2018-06-08,0.81865025,0.0
3,Foundation,2018-06-07,0.9652295,0.3612
3,Foundation,2018-06-07,0.9302011,0.8555
3,Foundation,2018-06-06,0.974842,0.3612
3,Foundation,2018-06-06,0.9350618,0.6369
3,Foundation,2018-06-05,0.9019389,0.0
3,Foundation,2018-05-29,0.96318513,0.4927
3,Foundation,2018-05-29,0.97340155,0.4754
3,Foundation,2018-05-28,0.89372265,-0.3818
3,Foundation,2018-05-28,0.97002566,0.0772
3,Foundation,2018-05-25,0.8023851,0.0
3,Foundation,2018-05-24,0.74739474,0.6705
3,Foundation,2018-05-24,0.94330263,0.6908
3,Foundation,2018-05-22,0.87025857,-0.4588
3,Foundation,2018-05-22,0.80065143,0.0
3,Foundation,2018-05-22,0.9648791,0.0
3,Foundation,2018-05-22,0.94775426,0.5859
3,Foundation,2018-05-22,0.9391383,0.4019
3,Foundation,2018-05-18,0.93506384,0.4588
3,Foundation,2018-05-18,0.9765854,0.2263
3,Foundation,2018-05-16,0.9764797,0.2732
3,Foundation,2018-05-16,0.080923155,0.0
3,Foundation,2018-05-15,0.9700937,0.0
3,Foundation,2018-05-14,0.90888035,0.3182
3,Foundation,2018-05-11,0.9599192,0.4404
3,Foundation,2018-05-11,0.9479675,0.5859
3,Foundation,2018-05-09,0.9615057,0.2732
3,Foundation,2018-05-09,0.9616381,0.4404
3,Foundation,2018-05-07,0.94705516,-0.6249
3,Foundation,2018-05-07,0.7765085,-0.1779
3,Foundation,2018-05-07,0.9690043,-0.2732
3,Foundation,2018-05-03,0.9191787,0.3182
3,Foundation,2018-05-02,0.95960516,0.6597
3,Foundation,2018-05-02,0.84785104,0.5574
3,Foundation,2018-04-30,0.90886664,0.3774
3,Foundation,2018-04-27,0.9764797,0.2732
3,Foundation,2018-04-27,0.80065143,0.0
3,Foundation,2018-04-27,0.96887815,0.8225
3,Foundation,2018-04-27,0.81629026,0.34
3,Foundation,2018-04-26,0.96591115,0.6597
3,Foundation,2018-04-26,0.9869083,0.7003
3,Foundation,2018-04-24,0.801965,0.0
3,Foundation,2018-04-23,0.96303725,0.8661
3,Foundation,2018-04-19,0.96678543,0.802
3,Foundation,2018-04-18,0.8965981,0.7351
3,Foundation,2018-04-18,0.95595604,0.8479
3,Foundation,2018-04-16,0.98025477,0.784
3,Foundation,2018-04-16,0.88134855,0.6808
3,Foundation,2018-04-11,0.9259999,0.0
3,Foundation,2018-04-10,0.93163335,0.3818
3,Foundation,2018-04-09,0.88688254,0.1027
3,Foundation,2018-04-09,0.9135599,0.0
3,Foundation,2018-04-05,0.9251825,-0.3818
3,Foundation,2018-04-04,0.5966334,0.0
3,Foundation,2018-04-03,0.92888165,0.6801
3,Foundation,2018-04-03,0.95704675,0.5106
3,Foundation,2018-04-03,0.85622275,-0.0258
3,Foundation,2018-03-29,0.96401536,0.5719
3,Foundation,2018-03-27,0.9470238,0.6808
3,Foundation,2018-03-26,0.8657184,0.7783
3,Foundation,2018-03-22,0.96249783,0.5994
3,Foundation,2018-03-22,0.8261106,0.0
3,Foundation,2018-03-22,0.76782644,0.0
3,Foundation,2018-03-20,0.73029345,0.8176
3,Foundation,2018-03-20,0.9481282,0.4404
3,Foundation,2018-03-19,0.9513541,0.0
3,Foundation,2018-03-16,0.80065143,0.0
3,Foundation,2018-03-16,0.95445347,0.2732
3,Foundation,2018-03-15,0.89644885,0.8176
3,Foundation,2018-03-13,0.9335177,-0.3182
3,Foundation,2018-03-13,0.8011552,-0.3612
3,Foundation,2018-03-13,0.9262785,0.6705
3,Foundation,2018-03-13,0.8006513,0.0
3,Foundation,2018-03-13,0.80065095,0.0
3,Foundation,2018-03-13,0.80065143,0.0
3,Foundation,2018-03-13,0.9572936,0.886
3,Foundation,2018-03-12,0.9723638,0.4215
3,Foundation,2018-03-08,0.97367173,0.6249
3,Foundation,2018-03-07,0.9624083,0.4215
3,Foundation,2018-03-07,0.9644507,0.596
3,Foundation,2018-03-06,0.90031886,0.0
3,Foundation,2018-03-06,0.80065143,0.0
3,Foundation,2018-03-06,0.97793174,0.0
3,Foundation,2018-03-05,0.9533379,0.5267
3,Foundation,2018-03-02,0.91960263,0.5719
3,Foundation,2018-03-01,0.92356277,0.5994
3,Foundation,2018-02-28,0.7672225,0.0
3,Foundation,2018-02-28,0.87554723,0.25
3,Foundation,2018-02-26,0.9817425,0.8481
3,Foundation,2018-02-23,0.96331453,0.5719
3,Foundation,2018-02-22,0.80065143,0.0
3,Foundation,2018-02-19,0.80065143,0.0
3,Foundation,2018-02-16,0.9784968,0.7003
3,Foundation,2018-02-15,0.9598619,0.8779
3,Foundation,2018-02-09,0.9634385,0.5267
3,Foundation,2018-02-09,0.8764901,0.5106
3,Foundation,2018-02-09,0.9597089,0.7906
3,Foundation,2018-02-09,0.8685333,-0.3612
3,Foundation,2018-02-08,0.96317554,0.0
3,Foundation,2018-02-07,0.96676016,0.3182
3,Foundation,2018-02-07,0.7672228,0.0
3,Foundation,2018-02-06,0.94537747,0.4019
3,Foundation,2018-02-06,0.8652214,0.4588
3,Foundation,2018-02-06,0.9429759,0.5106
3,Foundation,2018-02-05,0.9472852,-0.4019
3,Foundation,2018-02-05,0.94564116,0.0864
3,Foundation,2018-02-02,0.80065143,0.0
3,Foundation,2018-02-01,0.9650034,0.0
3,Foundation,2018-01-31,0.81317294,0.4939
3,Foundation,2018-01-31,0.9491315,-0.5267
3,Foundation,2018-01-31,0.9779951,0.7579
3,Foundation,2018-01-30,0.9449344,0.4404
3,Foundation,2018-01-29,0.927672,0.8625
3,Foundation,2018-01-29,0.9544072,-0.128
3,Foundation,2018-01-29,0.9670898,0.5719
3,Foundation,2018-01-26,0.6939198,-0.0258
3,Foundation,2018-01-25,0.941405,0.6249
3,Foundation,2018-01-25,0.9598678,0.6369
3,Foundation,2018-01-24,0.9301446,-0.5859
3,Foundation,2018-01-24,0.9731648,0.4215
3,Foundation,2018-01-24,0.9415287,0.0
3,Foundation,2018-01-24,0.94447345,0.0
3,Foundation,2018-01-23,0.9449605,0.0
3,Foundation,2018-01-23,0.96567154,0.296
3,Foundation,2018-01-23,0.9266369,0.7783
3,Foundation,2018-01-23,0.9672947,0.7506
3,Foundation,2018-01-23,0.97145367,0.7579
3,Foundation,2018-01-22,0.92454803,0.7506
3,Foundation,2018-01-19,0.91301376,-0.3818
3,Foundation,2018-01-18,0.959692,0.9022
3,Foundation,2018-01-18,0.8011552,-0.3612
3,Foundation,2018-01-18,0.87307525,0.0
3,Foundation,2018-01-18,0.8701493,0.0
3,Foundation,2018-01-17,0.72521615,0.0
3,Foundation,2018-01-17,0.8201108,0.0
3,Foundation,2018-01-16,0.9488794,0.7506
3,Foundation,2018-01-09,0.9376849,-0.128
3,Foundation,2018-01-08,0.9654995,0.886
3,Foundation,2018-01-05,0.9410033,0.8126
3,Foundation,2018-01-05,0.9481306,0.0
3,Foundation,2018-01-04,0.95496565,0.0
3,Foundation,2017-12-22,0.96765167,0.7964
3,Foundation,2017-12-18,0.95145917,0.2732
3,Foundation,2017-12-18,0.97047216,0.3182
3,Foundation,2017-12-18,0.86292934,-0.3818
3,Foundation,2017-12-15,0.9144155,0.0
3,Foundation,2017-12-07,0.9554665,0.3182
3,Foundation,2017-12-06,0.8629291,-0.3818
3,Foundation,2017-12-05,0.95390534,0.4404
3,Foundation,2017-11-29,0.9597581,0.8682
3,Foundation,2017-11-22,0.97697735,0.8682
3,Foundation,2017-11-20,0.91497487,0.0
3,Foundation,2017-11-17,0.94102025,0.6486
3,Foundation,2017-11-17,0.8919059,0.0
3,Foundation,2017-11-17,0.90047324,0.0
