,index,Unnamed: 0,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound,similarity
782,3285,3285,loccitane_jp,1501536717068959744,2022-03-09 12:33:45,please enter your email address on the application form on line and apply for apology and recovery so we apologize for the inconvenience but thank you after confirming your application,135,loccitane_jp,False,30,184,0.0,0.0,0.051,0.733,0.215,0.5558,0.9053077
783,3286,3286,loccitane_jp,1501536393671372801,2022-03-09 12:32:28,apology and recovery contact regarding the application of the osomatsu tan campaign applications have been rushed until a while ago and it was difficult to connect but we will continue to contact you for this error so we will continue to contact you and we apologize for inconvenience,135,loccitane_jp,False,48,284,1.0,-0.5,0.17,0.779,0.05,-0.817,0.8720617
784,3287,3287,loccitane_jp,1501498545035427843,2022-03-09 10:02:04,apologies about the application of the somatsu tan campaign we will post it again as soon as we can recover because applications are rushing into the roxytan official line account and it is very difficult to connect,514,loccitane_jp,False,37,215,1.0,-0.65,0.072,0.928,0.0,-0.4201,0.8519167
785,3288,3288,loccitane_jp,1501475377276809222,2022-03-09 08:30:00, movie osomatsusan and first collaboration present campaign popular product of roxytan mysia and movie osomatsusan dream collaboration realized not for sale with movie osomatsu original goods present ,25697,,False,27,200,0.3966666666666666,0.245,0.0,0.772,0.228,0.7269,0.8247889
786,3289,3289,loccitane_jp,1501112987645583369,2022-03-08 08:30:00, international womens day prepare for spring in sakurasabon international womens day is also called mimosa day but speaking of the flower that symbolizes spring it is cherry blossoms with clean sabon and fresh cherry scent sakura sabon ,137,,False,37,236,0.3,0.1666666666666666,0.0,0.843,0.157,0.7579,0.92972296
787,3290,3290,loccitane_jp,1500750601050746880,2022-03-07 08:30:00, plus night routine what eye care to be worried about tired by pc or smartphone dry by heating i do not start now i notice that my eyes are tired without knowing it eye care that seems to fit you ,57,,False,40,196,0.6,-0.1166666666666666,0.164,0.654,0.182,0.2263,0.89238447
788,3291,3291,loccitane_jp,1499670991449968642,2022-03-04 09:00:01, i will propose only one pushing activity goods in the world that are perfect for your recommendation while thinking of your favorite recommendation for the prospect without permission for your thought,245,,False,31,201,1.0,0.5,0.0,0.752,0.248,0.836,0.7083943
789,3292,3292,loccitane_jp,1499663806359748609,2022-03-04 08:31:28,thank you for your happy tweetsyarsi nagoya takashimaya store for a limited time you can buy only one of the worlds mysia if you live nearby please drop in by this event details ,23,,False,33,178,0.6607142857142857,0.2162337662337662,0.101,0.684,0.215,0.6705,0.842855
790,3293,3293,loccitane_jp,1499663437529501698,2022-03-04 08:30:00, sweet and elegant body care with almond oil roxytans almond series contains plenty of ingredients that moisturize the skin tighten it tightly and lead to smooth skin why dont you prepare to show your skin with the grace of almond oil ,57,,False,41,235,0.6089285714285714,0.2678571428571428,0.0,0.754,0.246,0.9022,0.8669191
791,3294,3294,loccitane_jp,1499642475857678340,2022-03-04 07:06:42, perfume hand cream of sakura sabon morning cherry blossom idea etc ,0,,False,11,68,0.0,0.0,0.0,0.758,0.242,0.4939,0.8000651
792,3295,3295,loccitane_jp,1499301048552284161,2022-03-03 08:30:00, elba violet new appearance lets make elba violet become a new partner of spring eau de toware perfume ingel shower gel body milk ,110,,False,23,130,0.4545454545454545,0.1363636363636363,0.0,1.0,0.0,0.0,0.8597295
793,3296,3296,loccitane_jp,1498940414023585799,2022-03-02 08:36:58,i can choose a color and a message and make my favorite package i put together mysia that everyone made in a moment for a gift for each celebration to a birthday present only one in the world in the store ,44,,False,41,205,0.6666666666666666,0.1666666666666666,0.0,0.844,0.156,0.7096,0.8055504
794,3297,3297,loccitane_jp,1498938663052328961,2022-03-02 08:30:00, released today spring fragrance sakura savone lineup is eau de toiree shower gel body milk moisturemist hand cream jelly fragrance when looking up at the cherry blossoms in full bloom in the new morning ,107,,False,34,204,0.5022727272727273,0.2431818181818181,0.0,0.912,0.088,0.4939,0.8753031
795,3298,3298,loccitane_jp,1498591372831387654,2022-03-01 09:30:00, fragrance gift gift campaign spring campaign starts today detailed application where autographed message card wins ,46,,False,15,116,0.475,0.35,0.0,0.558,0.442,0.8591,0.83488715
796,3299,3299,loccitane_jp,1498581567836672007,2022-03-01 08:51:02,im glad you said that the troubled time is also fun from tomorrow you can buy mysia only in the world for a limited time from tomorrow event details ,49,,False,29,149,0.6685714285714286,0.0457142857142857,0.139,0.682,0.179,0.34,0.7966074
797,3300,3300,loccitane_jp,1498577039573794821,2022-03-01 08:33:03,thank you for choosing maicia as a wonderful gift from tomorrow you can purchase mysia only in the world for a limited time from tomorrow event details ,18,,False,27,152,0.7142857142857143,0.3095238095238095,0.059,0.656,0.284,0.802,0.82421803
798,3301,3301,loccitane_jp,1498576273219588097,2022-03-01 08:30:00, jr nagoya takashimaya starts tomorrow event where you can purchase the worlds only sia that can customize colors and messages at the store jr nagoya takashima le marche by roku ,21,,False,30,178,1.0,0.0,0.0,1.0,0.0,0.0,0.9332344
799,3302,3302,loccitane_jp,1498213886683660290,2022-02-28 08:30:00, fragrance gift gift campaign why dont you give a gift with the feeling of support on the fragrance of the spring of the season of meeting and farewell in roccitan this spring as a fragrance fragrance support the new life of spring ,56,,False,42,232,0.4545454545454545,0.1363636363636363,0.0,0.685,0.315,0.9274,0.88313806
800,3303,3303,loccitane_jp,1497355076515803138,2022-02-25 23:37:24, dullness by stratum corny old keratin clear stratum corneum to wash off dullness by old keratin,22,loccitane_jp,False,16,96,0.261111111111111,0.1,0.235,0.637,0.127,-0.296,0.8688787
801,3304,3304,loccitane_jp,1497355073382662144,2022-02-25 23:37:23, clear the stratum corneum turbidity clear the impression of muddy skin dry pollen mask friction when the skin is prone to fluctuations the cause may be stratum corneum cloudiness why not clear the stratum corneum turbidity with a pure white flower foam face wash ,56,,False,44,264,0.375,0.0496031746031746,0.0,0.801,0.199,0.8271,0.85234123
802,3305,3305,loccitane_jp,1497126724227768324,2022-02-25 08:30:00, store event is determined by popularity sia only one in the world that can customize the product to your liking the popular name customization gift making in the world official mail order limited can be purchased at some stores of roxytan click here for details of the store schedule,43,,False,49,284,0.6809523809523809,0.1761904761904762,0.032,0.731,0.236,0.9001,0.8726207
803,3306,3306,loccitane_jp,1497049557360050178,2022-02-25 03:23:22, perfume hand cream of sakura sabon morning cherry blossom idea etc ,0,,False,11,68,0.0,0.0,0.0,0.758,0.242,0.4939,0.8000651
804,3307,3307,loccitane_jp,1496764334185189383,2022-02-24 08:30:00, protect your hands from hand washing and disinfection hand cream kit on sale mini hand cream kit in spring turn cute gift box of spring gifts such as kaneki and citrus verbena ,75,,False,32,177,0.75,0.25,0.0,0.59,0.41,0.9524,0.8455565
805,3308,3308,loccitane_jp,1496266051125981190,2022-02-22 23:30:00, shibuya roxytan cafe spring parfait new menu new menu cherry blossom and strawberry parfait with seasonal strawberries and a little salty cherry blossom ice strawberry sorbet cherry mousse with cherry jelly and plenty of spring flavor ,109,,False,36,236,0.4696969696969697,0.0284090909090909,0.0,1.0,0.0,0.0,0.8858791
806,3309,3309,loccitane_jp,1495896119141748739,2022-02-21 23:00:01, it is cats day reproduce the meat ball with dense foam i tried to make foam art of fluffy meat balls with renewed illuminating cleansing foam lets bring a clear bloody feeling to the skin with a dense foam face wash ,75,,False,41,217,0.5611111111111111,-0.3,0.069,0.833,0.098,0.0516,0.9017004
807,3310,3310,loccitane_jp,1495677172090130432,2022-02-21 08:30:00, antidrying uv measures uv care of two birds with one stone why do not you be aware of uv measures while protecting your skin with whitening care uv face body duo while moisturizing ultraviolet rays face and body high machine ,74,,False,40,226,0.3949999999999999,0.205,0.0,0.856,0.144,0.7506,0.8686002
808,3311,3311,loccitane_jp,1495616711672107010,2022-02-21 04:29:45,im glad that you can enjoy the dense bubbles it is a feeling of elasticity that becomes really addictive once you use it ,31,,False,23,121,0.7999999999999999,0.3,0.0,0.712,0.288,0.7717,0.8878181
809,3312,3312,loccitane_jp,1494952846122680323,2022-02-19 08:31:48, instagram limited present campaign this spring hotel chinzanso tokyo the scent of the spring of roccitan cherry blossom collaboration afternoon tea and accommodation plan appear for a limited time spa experience and roxytan products win ,96,,False,35,238,0.1714285714285714,0.1642857142857143,0.098,0.803,0.098,0.25,0.88523537
810,3313,3313,loccitane_jp,1494623621762797568,2022-02-18 10:43:34, actress ryoko hirosues face wash care that keeps a sense of transparency interview the secret of transparency that does not fade in the latest issue of magazine grow the secret of beauty is in the face wash care to remove while moisturizing ,46,,False,42,242,0.7666666666666666,-0.1,0.0,0.788,0.212,0.8807,0.8970279
811,3314,3314,loccitane_jp,1494522058872483845,2022-02-18 04:00:00, roxytan pr cares for keratin introduction this seasonal facial cleansing technique the theme of this instalive introduced the whitening series of pure white flowers that renewed and evolved further about skin care focusing on keratin ,34,,False,35,235,0.25,0.0535714285714285,0.0,0.842,0.158,0.7351,0.8953234
812,3315,3315,loccitane_jp,1494227619046252548,2022-02-17 08:30:00, you can also hear the footsteps of spring sakura sabon reservations accepted new morning fragrance cleansed by the brightness of the stars sakurasabon appeared this spring cleanliness like freshly washed cotton and a powdery cherry petal ,164,,False,36,239,0.4772727272727273,0.2181818181818181,0.0,0.816,0.184,0.7351,0.8847838
813,3316,3316,loccitane_jp,1494144684423512064,2022-02-17 03:00:27, cherry blossom viewing bath time wrapped in the scent of cherry blossom blossom at hotel chinzanso tokyo roxitan ,0,,False,18,114,0.0,0.0,0.0,1.0,0.0,0.0,0.89014375
814,3317,3317,loccitane_jp,1493865230174015488,2022-02-16 08:30:00, todays release information lets tone up the skin that tends to sink at the turn of the season with the dense foam face wash of the reine blanche series renewed gel cream that has won high praise in the magazine voke can also be used together ,70,,False,46,243,0.5399999999999999,0.16,0.0,0.858,0.142,0.8074,0.8972886
815,3318,3318,loccitane_jp,1493502844535595010,2022-02-15 08:30:00, provence aroma relaxing duo beauty gently unravels the scented heart of provence from relaxation tomorrow rollon aroma pillow mist cotton material sleep mask ,89,,False,23,159,0.8,0.2,0.0,0.586,0.414,0.9246,0.84401864
816,3319,3319,loccitane_jp,1493140454455623680,2022-02-14 08:30:00, happy valentines day romantic fragrance that recalls romantic first love the popular cherry blossom as a fragrance that directs a gentle and cute femininity incense that confines sweet and sour memories of pure first love ,92,,False,35,223,0.6012820512820513,0.3087912087912088,0.0,0.451,0.549,0.9821,0.8629308
817,3320,3320,loccitane_jp,1491691028327600129,2022-02-10 08:30:30,the creation of a protective film with mist on the hair,16,loccitane_jp,False,11,55,0.0,0.0,0.0,0.811,0.189,0.2732,0.8335553
818,3321,3321,loccitane_jp,1491691026343686147,2022-02-10 08:30:29, new habits to hair before going out blow a hair mist and blow a veil of mist protect in pollen season to spring that is not distracted by pollen the scent to be worried about is healing system ,58,,False,38,194,0.4545454545454545,0.1363636363636363,0.055,0.828,0.116,0.3476,0.88436
819,3322,3322,loccitane_jp,1491328516461195264,2022-02-09 08:30:00, fragrances are essential to french women french women born in roccitan promise to perfume in their daily routines why dont you add them to grace a cold morning routine on sale in limited quantities ,79,,False,34,199,0.2404761904761904,-0.1119047619047619,0.051,0.811,0.138,0.4939,0.9106744
820,3323,3323,loccitane_jp,1490966129199693824,2022-02-08 08:30:00, salongrade care at home get beautiful hair hair that is said to be the picture frame of the face suffers damage and special care of hair repair hair serum repair intensive oil role and effect ,70,,False,35,193,0.7571428571428571,0.2023809523809524,0.13,0.6,0.269,0.7717,0.87521666
821,3324,3324,loccitane_jp,1490603739589353472,2022-02-07 08:30:00, valentines day with the scent to the classic chocolat popular kinmoxay and cherry appear in this seasononly limited box with the scent to the usual chocolat ,83,,False,26,158,0.3648809523809523,0.1113095238095238,0.066,0.836,0.098,0.2263,0.93408257
822,3325,3325,loccitane_jp,1490507661770518532,2022-02-07 02:08:13, bestselling roxytan dense foam face wash renews keratin meguruse care to transparent glossy skin magazinelee,0,,False,15,109,0.0,0.0,0.0,0.814,0.186,0.4939,0.8386936
823,3326,3326,loccitane_jp,1489517459602546689,2022-02-04 08:33:30, diagnose with roulette find the perfect fragrance for you what was the fragrance that suits you please refer to your fragrance selection check out the fragrance in detail ,49,,False,28,172,1.0,1.0,0.0,0.812,0.188,0.7184,0.87108064
824,3327,3327,loccitane_jp,1489160522436341761,2022-02-03 08:55:10,happy birthday white aokides flower words are happy flying ,36,,False,9,59,0.6666666666666666,0.5333333333333333,0.0,0.486,0.514,0.8126,0.8372723
825,3328,3328,loccitane_jp,1488791801162989569,2022-02-02 08:30:00, ahead of the spring mood hand cream set appeared classic aukide popular kimmoksei also included the fragrance lineup of the hand cream to be worried about is aokide grace okide o ,110,,False,31,180,0.5333333333333333,0.3833333333333333,0.056,0.638,0.306,0.8689,0.8804626
826,3329,3329,loccitane_jp,1488429413616140288,2022-02-01 08:30:00, if you feel a sign from such skin that your skin is somehow unwell i want to promote skin turnover i want to promote skin turnover i want to have a hard skin in hay fever symptoms trouble ,75,,False,38,189,0.4138888888888888,-0.1638888888888889,0.105,0.663,0.232,0.4588,0.84062743
827,3330,3330,loccitane_jp,1488067026572562433,2022-01-31 08:30:00, choose your favorite scent every day and feel like the arrival of spring today you can enjoy popular scents such as kaneki and rose share with your loved ones or reward yourself ,88,,False,32,179,0.7749999999999999,0.4666666666666666,0.0,0.54,0.46,0.9652,0.8695425
